SEQN,CYCLE,RIAGENDR,RIDAGEYR
134225.0,2021-2023,2.0,14.0
134233.0,2021-2023,2.0,12.0
134234.0,2021-2023,2.0,20.0
134235.0,2021-2023,2.0,44.0
134249.0,2021-2023,2.0,44.0
134250.0,2021-2023,2.0,30.0
134253.0,2021-2023,2.0,48.0
134264.0,2021-2023,2.0,43.0
134268.0,2021-2023,2.0,27.0
134269.0,2021-2023,2.0,13.0
134272.0,2021-2023,2.0,22.0
134280.0,2021-2023,2.0,25.0
134284.0,2021-2023,2.0,16.0
134297.0,2021-2023,2.0,31.0
134298.0,2021-2023,2.0,31.0
134306.0,2021-2023,2.0,19.0
134319.0,2021-2023,2.0,13.0
134332.0,2021-2023,2.0,29.0
134340.0,2021-2023,2.0,19.0
134357.0,2021-2023,2.0,15.0
134362.0,2021-2023,2.0,37.0
134366.0,2021-2023,2.0,49.0
134373.0,2021-2023,2.0,29.0
134379.0,2021-2023,2.0,38.0
134385.0,2021-2023,2.0,28.0
134392.0,2021-2023,2.0,41.0
134412.0,2021-2023,2.0,17.0
134457.0,2021-2023,2.0,43.0
134464.0,2021-2023,2.0,20.0
134466.0,2021-2023,2.0,30.0
134491.0,2021-2023,2.0,38.0
134505.0,2021-2023,2.0,45.0
134506.0,2021-2023,2.0,21.0
134507.0,2021-2023,2.0,46.0
134511.0,2021-2023,2.0,34.0
134514.0,2021-2023,2.0,37.0
134530.0,2021-2023,2.0,14.0
134531.0,2021-2023,2.0,42.0
134532.0,2021-2023,2.0,31.0
134533.0,2021-2023,2.0,47.0
134535.0,2021-2023,2.0,12.0
134536.0,2021-2023,2.0,43.0
134551.0,2021-2023,2.0,37.0
134560.0,2021-2023,2.0,13.0
134564.0,2021-2023,2.0,24.0
134565.0,2021-2023,2.0,32.0
134571.0,2021-2023,2.0,29.0
134572.0,2021-2023,2.0,26.0
134574.0,2021-2023,2.0,39.0
134580.0,2021-2023,2.0,28.0
134582.0,2021-2023,2.0,35.0
134585.0,2021-2023,2.0,29.0
134590.0,2021-2023,2.0,28.0
134591.0,2021-2023,2.0,20.0
134594.0,2021-2023,2.0,32.0
134598.0,2021-2023,2.0,40.0
134609.0,2021-2023,2.0,14.0
134616.0,2021-2023,2.0,16.0
134625.0,2021-2023,2.0,14.0
134626.0,2021-2023,2.0,19.0
134632.0,2021-2023,2.0,12.0
134634.0,2021-2023,2.0,26.0
134635.0,2021-2023,2.0,36.0
134646.0,2021-2023,2.0,45.0
134665.0,2021-2023,2.0,41.0
134666.0,2021-2023,2.0,18.0
134671.0,2021-2023,2.0,36.0
134675.0,2021-2023,2.0,19.0
134676.0,2021-2023,2.0,26.0
134683.0,2021-2023,2.0,45.0
134684.0,2021-2023,2.0,14.0
134695.0,2021-2023,2.0,40.0
134713.0,2021-2023,2.0,19.0
134716.0,2021-2023,2.0,22.0
134721.0,2021-2023,2.0,47.0
134722.0,2021-2023,2.0,13.0
134724.0,2021-2023,2.0,17.0
134726.0,2021-2023,2.0,12.0
134728.0,2021-2023,2.0,28.0
134730.0,2021-2023,2.0,26.0
134736.0,2021-2023,2.0,48.0
134746.0,2021-2023,2.0,44.0
134753.0,2021-2023,2.0,17.0
134757.0,2021-2023,2.0,27.0
134759.0,2021-2023,2.0,41.0
134770.0,2021-2023,2.0,13.0
134772.0,2021-2023,2.0,16.0
134778.0,2021-2023,2.0,14.0
134780.0,2021-2023,2.0,14.0
134781.0,2021-2023,2.0,25.0
134791.0,2021-2023,2.0,36.0
134806.0,2021-2023,2.0,37.0
134821.0,2021-2023,2.0,18.0
134831.0,2021-2023,2.0,21.0
134851.0,2021-2023,2.0,47.0
134856.0,2021-2023,2.0,32.0
134857.0,2021-2023,2.0,34.0
134859.0,2021-2023,2.0,40.0
134889.0,2021-2023,2.0,38.0
134896.0,2021-2023,2.0,34.0
134901.0,2021-2023,2.0,43.0
134902.0,2021-2023,2.0,41.0
134917.0,2021-2023,2.0,22.0
134919.0,2021-2023,2.0,48.0
134926.0,2021-2023,2.0,28.0
134927.0,2021-2023,2.0,16.0
134935.0,2021-2023,2.0,21.0
134941.0,2021-2023,2.0,41.0
134945.0,2021-2023,2.0,17.0
134947.0,2021-2023,2.0,18.0
134962.0,2021-2023,2.0,33.0
134963.0,2021-2023,2.0,12.0
134969.0,2021-2023,2.0,42.0
134970.0,2021-2023,2.0,48.0
134972.0,2021-2023,2.0,34.0
135003.0,2021-2023,2.0,17.0
135011.0,2021-2023,2.0,15.0
135016.0,2021-2023,2.0,31.0
135037.0,2021-2023,2.0,41.0
135039.0,2021-2023,2.0,48.0
135043.0,2021-2023,2.0,48.0
135053.0,2021-2023,2.0,32.0
135069.0,2021-2023,2.0,17.0
135072.0,2021-2023,2.0,18.0
135078.0,2021-2023,2.0,17.0
135095.0,2021-2023,2.0,35.0
135101.0,2021-2023,2.0,35.0
135103.0,2021-2023,2.0,47.0
135108.0,2021-2023,2.0,23.0
135124.0,2021-2023,2.0,14.0
135132.0,2021-2023,2.0,36.0
135138.0,2021-2023,2.0,15.0
135141.0,2021-2023,2.0,49.0
135146.0,2021-2023,2.0,35.0
135150.0,2021-2023,2.0,31.0
135156.0,2021-2023,2.0,14.0
135174.0,2021-2023,2.0,36.0
135175.0,2021-2023,2.0,12.0
135176.0,2021-2023,2.0,34.0
135187.0,2021-2023,2.0,37.0
135194.0,2021-2023,2.0,28.0
135203.0,2021-2023,2.0,48.0
135208.0,2021-2023,2.0,12.0
135210.0,2021-2023,2.0,44.0
135216.0,2021-2023,2.0,47.0
135218.0,2021-2023,2.0,19.0
135219.0,2021-2023,2.0,49.0
135240.0,2021-2023,2.0,16.0
135248.0,2021-2023,2.0,45.0
135249.0,2021-2023,2.0,18.0
135270.0,2021-2023,2.0,34.0
135295.0,2021-2023,2.0,48.0
135305.0,2021-2023,2.0,38.0
135308.0,2021-2023,2.0,47.0
135310.0,2021-2023,2.0,35.0
135316.0,2021-2023,2.0,33.0
135318.0,2021-2023,2.0,28.0
135340.0,2021-2023,2.0,13.0
135344.0,2021-2023,2.0,43.0
135345.0,2021-2023,2.0,14.0
135346.0,2021-2023,2.0,15.0
135356.0,2021-2023,2.0,40.0
135375.0,2021-2023,2.0,38.0
135382.0,2021-2023,2.0,44.0
135388.0,2021-2023,2.0,29.0
135389.0,2021-2023,2.0,27.0
135392.0,2021-2023,2.0,31.0
135397.0,2021-2023,2.0,46.0
135413.0,2021-2023,2.0,17.0
135423.0,2021-2023,2.0,33.0
135427.0,2021-2023,2.0,39.0
135428.0,2021-2023,2.0,46.0
135436.0,2021-2023,2.0,13.0
135449.0,2021-2023,2.0,17.0
135459.0,2021-2023,2.0,41.0
135466.0,2021-2023,2.0,40.0
135470.0,2021-2023,2.0,46.0
135484.0,2021-2023,2.0,37.0
135485.0,2021-2023,2.0,21.0
135493.0,2021-2023,2.0,15.0
135498.0,2021-2023,2.0,44.0
135504.0,2021-2023,2.0,27.0
135519.0,2021-2023,2.0,44.0
135535.0,2021-2023,2.0,40.0
135548.0,2021-2023,2.0,44.0
135555.0,2021-2023,2.0,32.0
135556.0,2021-2023,2.0,18.0
135566.0,2021-2023,2.0,45.0
135584.0,2021-2023,2.0,24.0
135589.0,2021-2023,2.0,43.0
135598.0,2021-2023,2.0,13.0
135599.0,2021-2023,2.0,26.0
135609.0,2021-2023,2.0,41.0
135637.0,2021-2023,2.0,41.0
135638.0,2021-2023,2.0,30.0
135653.0,2021-2023,2.0,27.0
135654.0,2021-2023,2.0,42.0
135671.0,2021-2023,2.0,36.0
135672.0,2021-2023,2.0,33.0
135674.0,2021-2023,2.0,25.0
135688.0,2021-2023,2.0,12.0
135720.0,2021-2023,2.0,48.0
135733.0,2021-2023,2.0,18.0
135747.0,2021-2023,2.0,40.0
135753.0,2021-2023,2.0,24.0
135766.0,2021-2023,2.0,41.0
135781.0,2021-2023,2.0,14.0
135792.0,2021-2023,2.0,37.0
135834.0,2021-2023,2.0,34.0
135844.0,2021-2023,2.0,32.0
135868.0,2021-2023,2.0,41.0
135882.0,2021-2023,2.0,46.0
135886.0,2021-2023,2.0,30.0
135898.0,2021-2023,2.0,16.0
135906.0,2021-2023,2.0,26.0
135909.0,2021-2023,2.0,34.0
135920.0,2021-2023,2.0,40.0
135921.0,2021-2023,2.0,44.0
135938.0,2021-2023,2.0,28.0
135940.0,2021-2023,2.0,47.0
135941.0,2021-2023,2.0,21.0
135945.0,2021-2023,2.0,48.0
135952.0,2021-2023,2.0,19.0
135955.0,2021-2023,2.0,16.0
135961.0,2021-2023,2.0,26.0
135964.0,2021-2023,2.0,23.0
135966.0,2021-2023,2.0,30.0
135983.0,2021-2023,2.0,21.0
135985.0,2021-2023,2.0,46.0
135991.0,2021-2023,2.0,32.0
135997.0,2021-2023,2.0,25.0
136000.0,2021-2023,2.0,44.0
136001.0,2021-2023,2.0,28.0
136008.0,2021-2023,2.0,13.0
136018.0,2021-2023,2.0,30.0
136020.0,2021-2023,2.0,40.0
136025.0,2021-2023,2.0,42.0
136039.0,2021-2023,2.0,36.0
136040.0,2021-2023,2.0,41.0
136045.0,2021-2023,2.0,19.0
136050.0,2021-2023,2.0,25.0
136054.0,2021-2023,2.0,21.0
136055.0,2021-2023,2.0,15.0
136062.0,2021-2023,2.0,21.0
136076.0,2021-2023,2.0,12.0
136079.0,2021-2023,2.0,25.0
136084.0,2021-2023,2.0,45.0
136092.0,2021-2023,2.0,27.0
136095.0,2021-2023,2.0,37.0
136097.0,2021-2023,2.0,48.0
136106.0,2021-2023,2.0,44.0
136110.0,2021-2023,2.0,17.0
136115.0,2021-2023,2.0,20.0
136116.0,2021-2023,2.0,23.0
136118.0,2021-2023,2.0,39.0
136130.0,2021-2023,2.0,44.0
136133.0,2021-2023,2.0,42.0
136144.0,2021-2023,2.0,43.0
136153.0,2021-2023,2.0,13.0
136161.0,2021-2023,2.0,37.0
136185.0,2021-2023,2.0,21.0
136198.0,2021-2023,2.0,18.0
136211.0,2021-2023,2.0,38.0
136222.0,2021-2023,2.0,31.0
136225.0,2021-2023,2.0,33.0
136228.0,2021-2023,2.0,13.0
136230.0,2021-2023,2.0,45.0
136231.0,2021-2023,2.0,39.0
136243.0,2021-2023,2.0,32.0
136248.0,2021-2023,2.0,13.0
136249.0,2021-2023,2.0,37.0
136251.0,2021-2023,2.0,17.0
136254.0,2021-2023,2.0,20.0
136257.0,2021-2023,2.0,18.0
136266.0,2021-2023,2.0,42.0
136267.0,2021-2023,2.0,40.0
136271.0,2021-2023,2.0,41.0
136278.0,2021-2023,2.0,38.0
136291.0,2021-2023,2.0,38.0
136302.0,2021-2023,2.0,48.0
136305.0,2021-2023,2.0,20.0
136312.0,2021-2023,2.0,38.0
136320.0,2021-2023,2.0,47.0
136332.0,2021-2023,2.0,39.0
136333.0,2021-2023,2.0,32.0
136354.0,2021-2023,2.0,34.0
136366.0,2021-2023,2.0,32.0
136369.0,2021-2023,2.0,27.0
136379.0,2021-2023,2.0,12.0
136384.0,2021-2023,2.0,33.0
136393.0,2021-2023,2.0,12.0
136397.0,2021-2023,2.0,38.0
136401.0,2021-2023,2.0,34.0
136406.0,2021-2023,2.0,17.0
136409.0,2021-2023,2.0,18.0
136424.0,2021-2023,2.0,42.0
136429.0,2021-2023,2.0,39.0
136432.0,2021-2023,2.0,15.0
136439.0,2021-2023,2.0,20.0
136449.0,2021-2023,2.0,21.0
136452.0,2021-2023,2.0,36.0
136453.0,2021-2023,2.0,32.0
136460.0,2021-2023,2.0,29.0
136461.0,2021-2023,2.0,25.0
136462.0,2021-2023,2.0,21.0
136466.0,2021-2023,2.0,43.0
136469.0,2021-2023,2.0,14.0
136474.0,2021-2023,2.0,19.0
136487.0,2021-2023,2.0,48.0
136499.0,2021-2023,2.0,38.0
136509.0,2021-2023,2.0,28.0
136510.0,2021-2023,2.0,36.0
136522.0,2021-2023,2.0,20.0
136540.0,2021-2023,2.0,21.0
136547.0,2021-2023,2.0,16.0
136549.0,2021-2023,2.0,44.0
136575.0,2021-2023,2.0,24.0
136581.0,2021-2023,2.0,13.0
136584.0,2021-2023,2.0,33.0
136593.0,2021-2023,2.0,29.0
136601.0,2021-2023,2.0,44.0
136609.0,2021-2023,2.0,29.0
136625.0,2021-2023,2.0,28.0
136642.0,2021-2023,2.0,33.0
136643.0,2021-2023,2.0,45.0
136646.0,2021-2023,2.0,17.0
136657.0,2021-2023,2.0,44.0
136667.0,2021-2023,2.0,36.0
136670.0,2021-2023,2.0,19.0
136673.0,2021-2023,2.0,33.0
136678.0,2021-2023,2.0,15.0
136685.0,2021-2023,2.0,43.0
136687.0,2021-2023,2.0,14.0
136688.0,2021-2023,2.0,27.0
136693.0,2021-2023,2.0,45.0
136697.0,2021-2023,2.0,34.0
136698.0,2021-2023,2.0,32.0
136699.0,2021-2023,2.0,49.0
136703.0,2021-2023,2.0,44.0
136705.0,2021-2023,2.0,23.0
136707.0,2021-2023,2.0,43.0
136714.0,2021-2023,2.0,20.0
136729.0,2021-2023,2.0,12.0
136731.0,2021-2023,2.0,31.0
136733.0,2021-2023,2.0,33.0
136747.0,2021-2023,2.0,37.0
136755.0,2021-2023,2.0,18.0
136758.0,2021-2023,2.0,29.0
136774.0,2021-2023,2.0,19.0
136781.0,2021-2023,2.0,25.0
136784.0,2021-2023,2.0,14.0
136786.0,2021-2023,2.0,16.0
136787.0,2021-2023,2.0,16.0
136793.0,2021-2023,2.0,12.0
136794.0,2021-2023,2.0,25.0
136797.0,2021-2023,2.0,30.0
136799.0,2021-2023,2.0,38.0
136816.0,2021-2023,2.0,15.0
136817.0,2021-2023,2.0,32.0
136818.0,2021-2023,2.0,46.0
136822.0,2021-2023,2.0,34.0
136831.0,2021-2023,2.0,43.0
136852.0,2021-2023,2.0,26.0
136855.0,2021-2023,2.0,20.0
136860.0,2021-2023,2.0,15.0
136874.0,2021-2023,2.0,46.0
136875.0,2021-2023,2.0,16.0
136882.0,2021-2023,2.0,28.0
136883.0,2021-2023,2.0,32.0
136898.0,2021-2023,2.0,46.0
136899.0,2021-2023,2.0,26.0
136909.0,2021-2023,2.0,15.0
136911.0,2021-2023,2.0,39.0
136912.0,2021-2023,2.0,18.0
136918.0,2021-2023,2.0,24.0
136929.0,2021-2023,2.0,47.0
136932.0,2021-2023,2.0,17.0
136941.0,2021-2023,2.0,13.0
136943.0,2021-2023,2.0,47.0
136947.0,2021-2023,2.0,22.0
136969.0,2021-2023,2.0,29.0
136978.0,2021-2023,2.0,45.0
137008.0,2021-2023,2.0,30.0
137012.0,2021-2023,2.0,30.0
137016.0,2021-2023,2.0,14.0
137023.0,2021-2023,2.0,27.0
137026.0,2021-2023,2.0,36.0
137027.0,2021-2023,2.0,44.0
137028.0,2021-2023,2.0,17.0
137031.0,2021-2023,2.0,35.0
137057.0,2021-2023,2.0,32.0
137058.0,2021-2023,2.0,14.0
137066.0,2021-2023,2.0,25.0
137084.0,2021-2023,2.0,46.0
137090.0,2021-2023,2.0,23.0
137101.0,2021-2023,2.0,17.0
137102.0,2021-2023,2.0,39.0
137112.0,2021-2023,2.0,26.0
137116.0,2021-2023,2.0,49.0
137125.0,2021-2023,2.0,42.0
137128.0,2021-2023,2.0,25.0
137137.0,2021-2023,2.0,48.0
137141.0,2021-2023,2.0,17.0
137149.0,2021-2023,2.0,33.0
137157.0,2021-2023,2.0,47.0
137158.0,2021-2023,2.0,41.0
137160.0,2021-2023,2.0,46.0
137193.0,2021-2023,2.0,32.0
137198.0,2021-2023,2.0,23.0
137207.0,2021-2023,2.0,17.0
137214.0,2021-2023,2.0,31.0
137227.0,2021-2023,2.0,15.0
137237.0,2021-2023,2.0,19.0
137246.0,2021-2023,2.0,39.0
137249.0,2021-2023,2.0,42.0
137250.0,2021-2023,2.0,49.0
137258.0,2021-2023,2.0,17.0
137259.0,2021-2023,2.0,15.0
137269.0,2021-2023,2.0,49.0
137279.0,2021-2023,2.0,30.0
137288.0,2021-2023,2.0,33.0
137304.0,2021-2023,2.0,38.0
137305.0,2021-2023,2.0,27.0
137306.0,2021-2023,2.0,41.0
137309.0,2021-2023,2.0,45.0
137316.0,2021-2023,2.0,26.0
137323.0,2021-2023,2.0,32.0
137330.0,2021-2023,2.0,47.0
137333.0,2021-2023,2.0,41.0
137334.0,2021-2023,2.0,17.0
137342.0,2021-2023,2.0,49.0
137346.0,2021-2023,2.0,13.0
137348.0,2021-2023,2.0,31.0
137351.0,2021-2023,2.0,41.0
137355.0,2021-2023,2.0,37.0
137360.0,2021-2023,2.0,41.0
137369.0,2021-2023,2.0,15.0
137374.0,2021-2023,2.0,25.0
137399.0,2021-2023,2.0,17.0
137402.0,2021-2023,2.0,40.0
137409.0,2021-2023,2.0,41.0
137410.0,2021-2023,2.0,20.0
137411.0,2021-2023,2.0,31.0
137414.0,2021-2023,2.0,44.0
137428.0,2021-2023,2.0,19.0
137434.0,2021-2023,2.0,17.0
137439.0,2021-2023,2.0,46.0
137468.0,2021-2023,2.0,31.0
137472.0,2021-2023,2.0,41.0
137480.0,2021-2023,2.0,23.0
137482.0,2021-2023,2.0,38.0
137483.0,2021-2023,2.0,42.0
137493.0,2021-2023,2.0,31.0
137501.0,2021-2023,2.0,35.0
137524.0,2021-2023,2.0,15.0
137526.0,2021-2023,2.0,45.0
137531.0,2021-2023,2.0,30.0
137532.0,2021-2023,2.0,43.0
137537.0,2021-2023,2.0,37.0
137553.0,2021-2023,2.0,14.0
137557.0,2021-2023,2.0,19.0
137559.0,2021-2023,2.0,38.0
137566.0,2021-2023,2.0,19.0
137567.0,2021-2023,2.0,36.0
137573.0,2021-2023,2.0,44.0
137579.0,2021-2023,2.0,38.0
137580.0,2021-2023,2.0,23.0
137582.0,2021-2023,2.0,18.0
137588.0,2021-2023,2.0,13.0
137593.0,2021-2023,2.0,42.0
137603.0,2021-2023,2.0,13.0
137607.0,2021-2023,2.0,32.0
137608.0,2021-2023,2.0,17.0
137614.0,2021-2023,2.0,34.0
137615.0,2021-2023,2.0,21.0
137617.0,2021-2023,2.0,33.0
137626.0,2021-2023,2.0,31.0
137629.0,2021-2023,2.0,35.0
137631.0,2021-2023,2.0,13.0
137641.0,2021-2023,2.0,15.0
137643.0,2021-2023,2.0,44.0
137644.0,2021-2023,2.0,33.0
137649.0,2021-2023,2.0,34.0
137653.0,2021-2023,2.0,19.0
137667.0,2021-2023,2.0,43.0
137676.0,2021-2023,2.0,43.0
137686.0,2021-2023,2.0,38.0
137688.0,2021-2023,2.0,14.0
137694.0,2021-2023,2.0,17.0
137700.0,2021-2023,2.0,31.0
137713.0,2021-2023,2.0,40.0
137722.0,2021-2023,2.0,33.0
137725.0,2021-2023,2.0,44.0
137730.0,2021-2023,2.0,34.0
137740.0,2021-2023,2.0,28.0
137748.0,2021-2023,2.0,42.0
137749.0,2021-2023,2.0,19.0
137757.0,2021-2023,2.0,23.0
137761.0,2021-2023,2.0,35.0
137777.0,2021-2023,2.0,43.0
137804.0,2021-2023,2.0,49.0
137809.0,2021-2023,2.0,32.0
137810.0,2021-2023,2.0,43.0
137811.0,2021-2023,2.0,12.0
137812.0,2021-2023,2.0,33.0
137814.0,2021-2023,2.0,38.0
137815.0,2021-2023,2.0,48.0
137818.0,2021-2023,2.0,46.0
137824.0,2021-2023,2.0,23.0
137829.0,2021-2023,2.0,40.0
137833.0,2021-2023,2.0,17.0
137840.0,2021-2023,2.0,40.0
137845.0,2021-2023,2.0,49.0
137848.0,2021-2023,2.0,18.0
137851.0,2021-2023,2.0,33.0
137856.0,2021-2023,2.0,18.0
137861.0,2021-2023,2.0,12.0
137867.0,2021-2023,2.0,15.0
137869.0,2021-2023,2.0,18.0
137871.0,2021-2023,2.0,20.0
137889.0,2021-2023,2.0,34.0
137890.0,2021-2023,2.0,44.0
137891.0,2021-2023,2.0,29.0
137900.0,2021-2023,2.0,40.0
137905.0,2021-2023,2.0,35.0
137909.0,2021-2023,2.0,40.0
137928.0,2021-2023,2.0,34.0
137933.0,2021-2023,2.0,13.0
137937.0,2021-2023,2.0,37.0
137955.0,2021-2023,2.0,41.0
137964.0,2021-2023,2.0,12.0
137970.0,2021-2023,2.0,37.0
137974.0,2021-2023,2.0,37.0
137975.0,2021-2023,2.0,15.0
137990.0,2021-2023,2.0,45.0
137996.0,2021-2023,2.0,40.0
138001.0,2021-2023,2.0,14.0
138009.0,2021-2023,2.0,20.0
138012.0,2021-2023,2.0,26.0
138016.0,2021-2023,2.0,36.0
138021.0,2021-2023,2.0,40.0
138031.0,2021-2023,2.0,35.0
138037.0,2021-2023,2.0,39.0
138040.0,2021-2023,2.0,21.0
138044.0,2021-2023,2.0,44.0
138063.0,2021-2023,2.0,24.0
138089.0,2021-2023,2.0,34.0
138094.0,2021-2023,2.0,34.0
138102.0,2021-2023,2.0,30.0
138108.0,2021-2023,2.0,34.0
138109.0,2021-2023,2.0,46.0
138111.0,2021-2023,2.0,48.0
138121.0,2021-2023,2.0,12.0
138124.0,2021-2023,2.0,41.0
138131.0,2021-2023,2.0,26.0
138138.0,2021-2023,2.0,37.0
138142.0,2021-2023,2.0,15.0
138147.0,2021-2023,2.0,30.0
138148.0,2021-2023,2.0,46.0
138150.0,2021-2023,2.0,30.0
138156.0,2021-2023,2.0,47.0
138159.0,2021-2023,2.0,43.0
138163.0,2021-2023,2.0,31.0
138172.0,2021-2023,2.0,13.0
138178.0,2021-2023,2.0,36.0
138192.0,2021-2023,2.0,19.0
138194.0,2021-2023,2.0,21.0
138204.0,2021-2023,2.0,33.0
138214.0,2021-2023,2.0,19.0
138218.0,2021-2023,2.0,37.0
138236.0,2021-2023,2.0,39.0
138239.0,2021-2023,2.0,14.0
138249.0,2021-2023,2.0,41.0
138250.0,2021-2023,2.0,34.0
138263.0,2021-2023,2.0,31.0
138270.0,2021-2023,2.0,13.0
138271.0,2021-2023,2.0,20.0
138276.0,2021-2023,2.0,13.0
138286.0,2021-2023,2.0,19.0
138292.0,2021-2023,2.0,48.0
138301.0,2021-2023,2.0,21.0
138302.0,2021-2023,2.0,39.0
138308.0,2021-2023,2.0,41.0
138323.0,2021-2023,2.0,31.0
138338.0,2021-2023,2.0,13.0
138339.0,2021-2023,2.0,40.0
138342.0,2021-2023,2.0,22.0
138343.0,2021-2023,2.0,13.0
138350.0,2021-2023,2.0,27.0
138352.0,2021-2023,2.0,39.0
138357.0,2021-2023,2.0,40.0
138359.0,2021-2023,2.0,20.0
138364.0,2021-2023,2.0,26.0
138372.0,2021-2023,2.0,18.0
138378.0,2021-2023,2.0,42.0
138383.0,2021-2023,2.0,38.0
138385.0,2021-2023,2.0,17.0
138389.0,2021-2023,2.0,13.0
138395.0,2021-2023,2.0,39.0
138400.0,2021-2023,2.0,29.0
138402.0,2021-2023,2.0,31.0
138409.0,2021-2023,2.0,37.0
138418.0,2021-2023,2.0,35.0
138428.0,2021-2023,2.0,36.0
138435.0,2021-2023,2.0,40.0
138436.0,2021-2023,2.0,16.0
138443.0,2021-2023,2.0,45.0
138445.0,2021-2023,2.0,13.0
138449.0,2021-2023,2.0,48.0
138458.0,2021-2023,2.0,38.0
138462.0,2021-2023,2.0,16.0
138473.0,2021-2023,2.0,17.0
138476.0,2021-2023,2.0,22.0
138483.0,2021-2023,2.0,41.0
138490.0,2021-2023,2.0,46.0
138498.0,2021-2023,2.0,26.0
138501.0,2021-2023,2.0,28.0
138509.0,2021-2023,2.0,17.0
138510.0,2021-2023,2.0,18.0
138516.0,2021-2023,2.0,13.0
138525.0,2021-2023,2.0,44.0
138527.0,2021-2023,2.0,29.0
138535.0,2021-2023,2.0,33.0
138550.0,2021-2023,2.0,39.0
138551.0,2021-2023,2.0,47.0
138555.0,2021-2023,2.0,33.0
138565.0,2021-2023,2.0,48.0
138576.0,2021-2023,2.0,20.0
138596.0,2021-2023,2.0,35.0
138600.0,2021-2023,2.0,34.0
138602.0,2021-2023,2.0,37.0
138603.0,2021-2023,2.0,17.0
138614.0,2021-2023,2.0,12.0
138617.0,2021-2023,2.0,18.0
138625.0,2021-2023,2.0,29.0
138626.0,2021-2023,2.0,38.0
138627.0,2021-2023,2.0,21.0
138630.0,2021-2023,2.0,15.0
138633.0,2021-2023,2.0,18.0
138635.0,2021-2023,2.0,17.0
138637.0,2021-2023,2.0,38.0
138644.0,2021-2023,2.0,15.0
138660.0,2021-2023,2.0,44.0
138678.0,2021-2023,2.0,41.0
138683.0,2021-2023,2.0,39.0
138715.0,2021-2023,2.0,13.0
138725.0,2021-2023,2.0,28.0
138728.0,2021-2023,2.0,45.0
138729.0,2021-2023,2.0,17.0
138730.0,2021-2023,2.0,24.0
138731.0,2021-2023,2.0,43.0
138733.0,2021-2023,2.0,16.0
138740.0,2021-2023,2.0,30.0
138744.0,2021-2023,2.0,27.0
138745.0,2021-2023,2.0,35.0
138750.0,2021-2023,2.0,33.0
138757.0,2021-2023,2.0,40.0
138761.0,2021-2023,2.0,36.0
138764.0,2021-2023,2.0,13.0
138777.0,2021-2023,2.0,12.0
138791.0,2021-2023,2.0,39.0
138792.0,2021-2023,2.0,13.0
138793.0,2021-2023,2.0,49.0
138802.0,2021-2023,2.0,46.0
138806.0,2021-2023,2.0,47.0
138808.0,2021-2023,2.0,41.0
138826.0,2021-2023,2.0,13.0
138828.0,2021-2023,2.0,27.0
138841.0,2021-2023,2.0,35.0
138843.0,2021-2023,2.0,16.0
138846.0,2021-2023,2.0,36.0
138859.0,2021-2023,2.0,28.0
138870.0,2021-2023,2.0,16.0
138873.0,2021-2023,2.0,40.0
138878.0,2021-2023,2.0,23.0
138879.0,2021-2023,2.0,46.0
138882.0,2021-2023,2.0,28.0
138883.0,2021-2023,2.0,40.0
138895.0,2021-2023,2.0,18.0
138897.0,2021-2023,2.0,28.0
138913.0,2021-2023,2.0,31.0
138914.0,2021-2023,2.0,16.0
138916.0,2021-2023,2.0,28.0
138930.0,2021-2023,2.0,28.0
138942.0,2021-2023,2.0,38.0
138947.0,2021-2023,2.0,38.0
138956.0,2021-2023,2.0,39.0
138959.0,2021-2023,2.0,37.0
138964.0,2021-2023,2.0,22.0
138970.0,2021-2023,2.0,17.0
138971.0,2021-2023,2.0,37.0
138973.0,2021-2023,2.0,29.0
138983.0,2021-2023,2.0,25.0
138993.0,2021-2023,2.0,15.0
138997.0,2021-2023,2.0,12.0
139011.0,2021-2023,2.0,26.0
139013.0,2021-2023,2.0,22.0
139015.0,2021-2023,2.0,12.0
139017.0,2021-2023,2.0,17.0
139019.0,2021-2023,2.0,47.0
139024.0,2021-2023,2.0,40.0
139042.0,2021-2023,2.0,34.0
139047.0,2021-2023,2.0,35.0
139049.0,2021-2023,2.0,19.0
139062.0,2021-2023,2.0,41.0
139074.0,2021-2023,2.0,34.0
139076.0,2021-2023,2.0,18.0
139078.0,2021-2023,2.0,25.0
139079.0,2021-2023,2.0,43.0
139081.0,2021-2023,2.0,39.0
139092.0,2021-2023,2.0,12.0
139096.0,2021-2023,2.0,45.0
139100.0,2021-2023,2.0,28.0
139106.0,2021-2023,2.0,12.0
139132.0,2021-2023,2.0,19.0
139145.0,2021-2023,2.0,42.0
139148.0,2021-2023,2.0,42.0
139153.0,2021-2023,2.0,24.0
139156.0,2021-2023,2.0,33.0
139157.0,2021-2023,2.0,22.0
139172.0,2021-2023,2.0,49.0
139183.0,2021-2023,2.0,12.0
139187.0,2021-2023,2.0,16.0
139196.0,2021-2023,2.0,15.0
139201.0,2021-2023,2.0,48.0
139209.0,2021-2023,2.0,41.0
139213.0,2021-2023,2.0,40.0
139215.0,2021-2023,2.0,13.0
139224.0,2021-2023,2.0,42.0
139227.0,2021-2023,2.0,43.0
139229.0,2021-2023,2.0,48.0
139233.0,2021-2023,2.0,14.0
139235.0,2021-2023,2.0,27.0
139238.0,2021-2023,2.0,12.0
139253.0,2021-2023,2.0,49.0
